id,claim,claim_en,verdict,train_mask,val_mask,test_mask
614,"Dallas Jones, chefe de campanha de Joe Biden, foi preso sob acusação de participação na fraude eleitoral nos USA [sigla para a expressão em inglês de ""Estados Unidos da América""].","Dallas Jones, Joe Biden's campaign manager, was arrested on charges of participating in the US election fraud [abbreviation for ""United States of America""].",misinformation,True,False,False
615,"“5% de letalidade. População toda vacinada vai matar mais que o covid. No momento nenhuma vacina deve ter obrigatória! se não morrer pelo vírus, pode morrer por se imunizar.”","“5% lethality. The entire vaccinated population will kill more than the covid. At the moment no vaccine should be mandatory! if you don't die from the virus, you can die from getting immunized.”",misinformation,True,False,False
618,"""Confirmado o primeiro caso de coronavírus em Portugal""","""Confirmed the first case of coronavirus in Portugal""",misinformation,True,False,False
619,O momento do trágico acidente aéreo que tirou a vida a Kobe!,The moment of the tragic plane crash that took Kobe's life!,misinformation,True,False,False
621,“COVID19. Fonte: * Dados da Universidade de Hamburgo O número de mortes no mundo nos primeiros dois meses de 2020. * 2.360: * Coronavírus; * 69.602: * Resfriado comum; * 140.584:,"""COVID-19. Source: * University of Hamburg data The number of deaths in the world in the first two months of 2020. * 2,360: * Coronavirus; * 69,602: * Common cold; * 140,584:",misinformation,True,False,False
622,Freixo de Espada à Cinta tem mais casos positivos de Covid-19 do que habitantes?,Freixo de Espada à Cinta has more positive cases of Covid-19 than inhabitants?,misinformation,True,False,False
624,"COVID 19 NÃO EXISTE!!! A pandemia foi combinada num encontro a 18 de outubro de 2019, o chamado evento 201, patrocinado pelo John Hopkins Inst. e por Bill&Melinda Gates Foundation","COVID 19 DOESN'T EXIST!!! The pandemic was combined at a meeting on October 18, 2019, the so-called event 201, sponsored by the John Hopkins Inst. and by Bill&Melinda Gates Foundation",misinformation,True,False,False
625,"""Os médicos na Itália violaram a lei da Organização Mundial da Saúde (OMS), que não autoriza autópsias (post mortem) em corpos de pessoas que morreram com o vírus corona, a fim de descobrir depois de algum tipo de descoberta científica""","""Doctors in Italy have violated the law of the World Health Organization (WHO), which does not authorize post mortem autopsies on the bodies of people who have died of the corona virus, in order to find out after some kind of scientific discovery""",misinformation,True,False,False
626,"Há 2,8 milhões de infetados e 112 mil mortos com novo coronavírus","There are 2.8 million infected and 112,000 dead with a new coronavirus",misinformation,True,False,False
628,RESULTADO DO CORONAVIRUS NA ITÁLIA,CORONAVIRUS RESULT IN ITALY,misinformation,True,False,False
629,"""Somente 3% dos 25 mil que morreram até agora, morreram efetivamente pelo coronavírus [em Itália], o que dá 750 pessoas""","""Only 3% of the 25,000 who have died so far have actually died from the coronavirus [in Italy], which gives 750 people""",misinformation,True,False,False
630,"“Donald #Trump: ‘A OMS acaba de admitir que eu tinha razão, as quarentenas estão matando países’.”","""Donald #Trump: 'WHO just admitted I was right, quarantines are killing countries.'",misinformation,True,False,False
631,Já perdi alguns amigos: Um. Isto do coronavírus não é uma brincadeira.,I've already lost some friends: Um. This coronavirus isn't a joke.,misinformation,True,False,False
632,"Assim declarou a filha do Presidente do Banco Santander em Portugal, deixando uma lição ao mundo: ""Somos uma família milionaria, mas o meu papai morreu sozinho e sufocado, buscando algo que é grátis. O ar.","So declared the daughter of the President of Banco Santander in Portugal, leaving a lesson to the world: ""We are a millionaire family, but my daddy died alone and suffocated, looking for something that is free. The air.",misinformation,True,False,False
633,"Boas notícias: Informações para todos, o COVID-19 é imune a organismos com um PH maior que 5,5. *VIROLOGY Center, Moscou, Rússia.","Good news: Information for everyone, COVID-19 is immune to organisms with a pH greater than 5.5. *VIROLOGY Center, Moscow, Russia.",misinformation,True,False,False
634,"Boas notícias: Informações para todos, o COVID-19 é imune a organismos com um PH maior que 5,5.","Good news: Information for everyone, COVID-19 is immune to organisms with a pH greater than 5.5.",misinformation,True,False,False
635,"O Covid-19 é imune a organismos com um PH maior que 5,5",Covid-19 is immune to organisms with a pH greater than 5.5,misinformation,True,False,False
636,"""Somos uma família milionária mas o meu pai morreu sozinho e sufocado, à procura de algo que é grátis… o ar. O dinheiro ficou em casa” -- filha de Vieira Monteiro.","""We are a millionaire family but my father died alone and suffocated, looking for something that is free… the air. The money stayed at home"" -- daughter of Vieira Monteiro.",misinformation,True,False,False
638,"""Ontem à noite eu estava à frente, frequentemente de forma sólida, em muitos estados-chave, quase todos eles dirigidos e controlados por democratas. Depois, um a um, começaram a desaparecer como que por magia, à medida que urnas de voto que apareciam de surpresa eram contadas. É MUITO ESTRANHO""","""Last night I was ahead, often solidly, in many key states, almost all of them run and controlled by Democrats. Then, one by one, they began to disappear as if by magic, as ballot boxes that appeared by surprise and were told. IT'S VERY STRANGE""",misinformation,True,False,False
639,"“ITALIA FOI A CURA PARA O CORONAVIRUS. Os médicos italianos desobedecem à lei mundial da saúde da OMS, para não realizar autópsias em pessoas que morreram de coronavírus, descobrindo que NÃO é um VÍRUS, mas sim uma BACTÉRIA, que causa a morte.”","“ITALY WAS THE CURE FOR CORONAVIRUS. Italian doctors disobey the WHO world health law, not to perform autopsies on people who have died of coronaviruses, discovering that it is NOT a VIRUS, but a BACTERIA, which causes death.”",misinformation,True,False,False
640,"URGENTE. CARLOS BOLSONARO foi EXPULSO de TODAS as redes sociais (Twitter, Face, Instagram) por ordem de GILMAR MENDES após a mobilização da hashtag #ImpeachmentGilmarMendes.","URGENT. CARLOS BOLSONARO foi EXPULSO de TODAS as redes sociais (Twitter, Face, Instagram) por ordem de GILMAR MENDES após a mobilização da hashtag #ImpeachmentGilmarMendes.",misinformation,False,False,True
641,"""Urgente. Carlos Bolsonaro foi expulso de todas as redes sociais (Twitter, Facebook, Instagram) por ordem de Gilmar Mendes, após a mobilização da hastag #impeachmentGilmarMendes""","""Urgente. Carlos Bolsonaro foi expulso de todas as redes sociais (Twitter, Facebook, Instagram) por ordem de Gilmar Mendes, após a mobilização da hastag #impeachmentGilmarMendes""",misinformation,False,False,True
642,"“Ministra da Austrália faz propaganda tomando vacina contra o Covid-19 distribuída pela China, porem observe que nem a capinha da seringa foi retirada, se ela não tomou porque a população da Austrália tomaria?”","""Australian minister advertises taking vaccine against Covid-19 distributed by China, but note that not even the syringe cap was removed, if she didn't take it why would the population of Australia take it?""",misinformation,True,False,False
643,"Na Itália, um Chinês espirrou de propósito no mercadinho e foi avisado uma única vez, que não pode fazer isso...","In Italy, a Chinese person sneezed on purpose at the grocery store and was told only once that he cannot do that...",misinformation,True,False,False
645,Winston Churchill disse que fascistas do futuro se chamarão de antifascistas,Winston Churchill said that fascists of the future will be called anti-fascists,misinformation,False,False,True
648,'Os fascistas do futuro se chamarão a si mesmos de antifascistas' - Winston Churcill,‘The fascists of the future will call themselves anti-fascists’ - Winston Churcill,misinformation,False,False,True
649,"“‘Os fascistas do futuro chamarão a si mesmos de antifascistas’, Winston Churchill”","""Fascists of the future will call themselves anti-fascists,"" Winston Churchill",misinformation,False,False,True
650,"""Você sabia que Bill Gates se recusa a vacinar os seus próprios filhos?”","""Did you know that Bill Gates refuses to vaccinate his own children?""",misinformation,True,False,False
651,"A primeira mulher a receber a vacina corona ontem (8 de dezembro de 2020) também foi filmada recebendo uma injeção em 22 de outubro de 2020. A mesma roupa, mesma enfermeira, mesma sala, mesma cadeira e mesmo ângulo de câmera","The first woman to receive the corona vaccine yesterday (December 8, 2020) was also filmed receiving an injection on October 22, 2020. Same outfit, same nurse, same room, same chair, same camera angle",misinformation,True,False,False
